SMILES,Formula,formula1,mz,Ref
C=C(C)C(=O)OCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C11H12F9NO4S,C11H12F9N1O4S1,424.0270528,Norman_KEMI
C=CC(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C11H12F9NO4S,C11H12F9N1O4S1,424.0270528,Norman_KEMI
O=C(F)C(F)(OC(F)(F)C(F)(F)OC(F)(C(=O)F)C(F)(F)F)C(F)(F)F,C8F14O4,C8F14O4,424.9500236,Norman_KEMI
O=C(O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)Cl,C7HCl4F9O2,C7H1Cl4F9O2,426.851414,Norman_KEMI
O=S(=O)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8H5F13O3S,C8H5F13O3S1,426.9679019,Norman_KEMI
O=P(O)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8H6F13O3P,C8H6F13O3P1,426.9774175,Norman_KEMI
COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C9H3F15O2,C9H3F15O2,426.9820726,Norman_KEMI
OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C10H7F15O,C10H7F15O1,427.0184581,Norman_KEMI
O=S(=O)(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,C5HF12NO4S2,C5H1F12N1O4S2,429.9082582,Norman_KEMI
O=C(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8ClF15O,C8Cl1F15O1,430.9325356,Norman_KEMI
FC(F)=C(F)OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,C8F16O2,C8F16O2,430.9570008,Norman_KEMI
OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,C9H4F16O,C9H4F16O1,430.9933863,Norman_KEMI
C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12H9F13O2,C12H9F13O2,431.0322164,Norman_KEMI
CCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C14H17F13,C14H17F13,431.1049874,Norman_KEMI
CN(C)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C10H13F11N2O2S,C10H13F11N2O2S1,433.0449291,Norman_KEMI
FC(F)(F)C(F)(F)c1nc(C(F)(F)C(F)(F)F)nc(C(F)(F)C(F)(F)F)n1,C9F15N3,C9F15N3,433.9779903,Norman_KEMI
CCN(CC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C9H8F11NO4S,C9H8F11N1O4S1,433.9925592,Norman_KEMI
CN(CCCCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C10H12F11NO3S,C10H12F11N1O3S1,434.0289447,Norman_KEMI
CN(CCOP(=O)(O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C7H9F9NO6PS,C7H9F9N1O6P1S1,435.9671686,Norman_KEMI
O=C(O)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(=O)O,C8H2F12O7,C8H2F12O7,436.953611,Norman_KEMI
FC(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)F,C8F18,C8F18,436.963978,Norman_KEMI
FC(F)(F)C(F)(F)C(F)(C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,C8F18,C8F18,436.963978,Norman_KEMI
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8F18,C8F18,436.963978,Norman_KEMI
C=CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C9H6F13NO2S,C9H6F13N1O2S1,437.9838863,Norman_KEMI
O=S(=O)(NCc1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12H8F11NO2S,C12H8F11N1O2S1,438.0027299,Norman_KEMI
C=CC(=O)OCCCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12H14F9NO4S,C12H14F9N1O4S1,438.0427029,Norman_KEMI
C=C(C)C(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12H14F9NO4S,C12H14F9N1O4S1,438.0427029,Norman_KEMI
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O,C9H2F14O4,C9H2F14O4,438.9656736,Norman_KEMI
CCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C10H5F15O2,C10H5F15O2,440.9977227,Norman_KEMI
O=P(O)(O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8H6F13O4P,C8H6F13O4P1,442.9723322,Norman_KEMI
O=S(=O)(F)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)=C(F)F,C7F14O4S,C7F14O4S1,444.9220946,Norman_KEMI
O=S(=O)(Cl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8H4ClF13O2S,C8H4Cl1F13O2S1,444.9340149,Norman_KEMI
O=C(O)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF15O4,C8H1F15O4,444.9562518,Norman_KEMI
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,C9H2F16O2,C9H2F16O2,444.9726508,Norman_KEMI
C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C10H3F17,C10H3F17,444.9890498,Norman_KEMI
FC(F)(F)C(F)(F)OC1(F)OC(F)(C(F)(F)F)C(F)(F)OC1(F)C(F)(F)F,C8F16O3,C8F16O3,446.9519154,Norman_KEMI
CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C10H5F17,C10H5F17,447.0046999,Norman_KEMI
C=CC(=O)OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12H9F13O3,C12H9F13O3,447.027131,Norman_KEMI
NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C9H4F17N,C9H4F17N1,447.9999489,Norman_KEMI
O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C7HF15O3S,C7H1F15O3S1,448.9334082,Norman_KEMI
FC(=C(C(F)(C(F)(F)F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F,C9F18,C9F18,448.963978,Norman_KEMI
FC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C9F18,C9F18,448.963978,Norman_KEMI
FC(F)(F)C(=C(C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F,C9F18,C9F18,448.963978,Norman_KEMI
FC(F)(F)C(F)(C(F)(F)F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,C9F18,C9F18,448.963978,Norman_KEMI
FC(F)(F)C1(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(C(F)(F)F)C1(F)F,C9F18,C9F18,448.963978,Norman_KEMI
OCC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C9H3F17O,C9H3F17O1,448.9839645,Norman_KEMI
OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C9H3F17O,C9H3F17O1,448.9839645,Norman_KEMI
CCN(CCOP(=O)(O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8H11F9NO6PS,C8H11F9N1O6P1S1,449.9828187,Norman_KEMI
O=S(=O)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C7F16O2S,C7F16O2S1,450.9290718,Norman_KEMI
FC(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,C8HF17O2,C8H1F17O2,450.963229,Norman_KEMI
O=C(O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C11H9F13O2S,C11H9F13O2S1,451.0042874,Norman_KEMI
C=C(C)C(=O)OCCCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C13H16F9NO4S,C13H16F9N1O4S1,452.058353,Norman_KEMI
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,C8ClF17,C8Cl1F17,452.9344274,Norman_KEMI
FC(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8F18O,C8F18O1,452.9588926,Norman_KEMI
FC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8F18O,C8F18O1,452.9588926,Norman_KEMI
C=CC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C11H5F15O2,C11H5F15O2,452.9977227,Norman_KEMI
C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C=C,C12H6F16,C12H6F16,453.0141217,Norman_KEMI
OCc1ccc(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,C15H11F13O,C15H11F13O1,453.0529518,Norman_KEMI
O=C(c1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,C14H6F14O,C14H6F14O1,455.0122299,Norman_KEMI
CN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C9H8F13NO3S,C9H8F13N1O3S1,455.994451,Norman_KEMI
O=C1C=CC(=O)N1CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C13H8F13NO2,C13H8F13N1O2,456.0274654,Norman_KEMI
C=COCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,C11H6F16O,C11H6F16O1,457.0090363,Norman_KEMI
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)F)c(Cl)c1,C16H8Cl2F6N2O3,C16H8Cl2F6N2O3,458.9743368,Norman_KEMI
NC(=O)c1nc(-c2ccccc2)n(-c2ccc(Cl)c(COCC(F)(F)C(F)(F)F)c2)n1,C19H14ClF5N4O2,C19H14Cl1F5N4O2,459.0652645,Norman_KEMI
C=CC(=O)OCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C11H10F11NO4S,C11H10F11N1O4S1,460.0082092,Norman_KEMI
FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C1(F)F,C10F18,C10F18,460.963978,Norman_KEMI
OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CO,C10H6F16O2,C10H6F16O2,461.003951,Norman_KEMI
C=C(C)C(=O)OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C13H11F13O3,C13H11F13O3,461.0427811,Norman_KEMI
CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8H4F15NO2S,C8H4F15N1O2S1,461.9650427,Norman_KEMI
CCOC(=O)CN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C11H12F11NO4S,C11H12F11N1O4S1,462.0238593,Norman_KEMI
O=S(=O)(F)C1(F)C(F)(F)C(F)(F)C(F)(C(F)(F)C(F)(F)F)C(F)(F)C1(F)F,C8F16O2S,C8F16O2S1,462.9290718,Norman_KEMI
O=S(=O)(F)C1(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)C(F)(F)F,C8F16O2S,C8F16O2S1,462.9290718,Norman_KEMI
O=C(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,C9HClF16O,C9H1Cl1F16O1,462.9387639,Norman_KEMI
O=C(O)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C9HF17O2,C9H1F17O2,462.963229,Norman_KEMI
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C9HF17O2,C9H1F17O2,462.963229,Norman_KEMI
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,C9HF17O2,C9H1F17O2,462.963229,Norman_KEMI
OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C10H5F17O,C10H5F17O1,462.9996145,Norman_KEMI
O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,C9F18O,C9F18O1,464.9588926,Norman_KEMI
C=C(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12H7F15O2,C12H7F15O2,467.0133728,Norman_KEMI
C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,C12H7F15O2,C12H7F15O2,467.0133728,Norman_KEMI
C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12H7F15O2,C12H7F15O2,467.0133728,Norman_KEMI
FC(F)(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,C8Cl2F16,C8Cl2F16,468.9048769,Norman_KEMI
NCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C11H9F15N2O,C11H9F15N2O1,469.0402562,Norman_KEMI
CCN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C10H10F13NO3S,C10H10F13N1O3S1,470.010101,Norman_KEMI
O=S(=O)(Cl)c1ccc(OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,C12H4ClF11O3S,C12H4Cl1F11O3S1,470.9321231,Norman_KEMI
FC(F)(F)C(=C1C(F)(C(F)(F)F)OCCOC1(C(F)(F)F)C(F)(F)F)C(F)(F)F,C11H4F16O2,C11H4F16O2,470.9883009,Norman_KEMI
O=C1CCC(=O)N1C(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C13H8F13NO3,C13H8F13N1O3,472.02238,Norman_KEMI
C=C(C)C(=O)OCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12H12F11NO4S,C12H12F11N1O4S1,474.0238593,Norman_KEMI
C=CC(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12H12F11NO4S,C12H12F11N1O4S1,474.0238593,Norman_KEMI
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC1CO1,C11H5F17O,C11H5F17O1,474.9996145,Norman_KEMI
CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C9H6F15NO2S,C9H6F15N1O2S1,475.9806927,Norman_KEMI
NCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C11H8F17N,C11H8F17N1,476.031249,Norman_KEMI
O=C(O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl,C8HCl4F11O2,C8H1Cl4F11O2,476.8482204,Norman_KEMI
OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C11H7F17O,C11H7F17O1,477.0152646,Norman_KEMI
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,C9HClF16O2,C9H1Cl1F16O2,478.9336785,Norman_KEMI
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCS,C10H5F17S,C10H5F17S1,478.9767709,Norman_KEMI
O=C(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C9ClF17O,C9Cl1F17O1,480.929342,Norman_KEMI
OCC(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,C9H3F17O3,C9H3F17O3,480.9737937,Norman_KEMI
C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,C13H9F15O2,C13H9F15O2,481.0290228,Norman_KEMI
CN(C)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C11H13F13N2O2S,C11H13F13N2O2S1,483.0417355,Norman_KEMI
CCN(CC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C10H8F13NO4S,C10H8F13N1O4S1,483.9893656,Norman_KEMI
CN(CCCCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C11H12F13NO3S,C11H12F13N1O3S1,484.0257511,Norman_KEMI
CCCN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C11H12F13NO3S,C11H12F13N1O3S1,484.0257511,Norman_KEMI
CN(CCO)S(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C11H12F13NO3S,C11H12F13N1O3S1,484.0257511,Norman_KEMI
C=CC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,C12H6F16O2,C12H6F16O2,485.003951,Norman_KEMI
Cc1ccc(S(=O)(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F)cc1,C14H10F12O3S,C14H10F12O3S1,485.0086238,Norman_KEMI
FC(F)(F)C(F)(F)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,C9F20,C9F20,486.9607844,Norman_KEMI
FC(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C9F20,C9F20,486.9607844,Norman_KEMI
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C9F20,C9F20,486.9607844,Norman_KEMI
FC(F)(F)C(F)(F)C(F)(C(F)(C(F)(F)F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,C9F20,C9F20,486.9607844,Norman_KEMI
FC(F)(F)C(F)(F)C(C(F)(F)F)(C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,C9F20,C9F20,486.9607844,Norman_KEMI
COC(=O)C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)(C(=O)F)C(F)(F)F,C10H3F15O5,C10H3F15O5,486.9668165,Norman_KEMI
FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COCC1CO1,C12H8F16O2,C12H8F16O2,487.019601,Norman_KEMI
C=CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C10H6F15NO2S,C10H6F15N1O2S1,487.9806927,Norman_KEMI
O=C=NCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C11H4F17NO,C11H4F17N1O1,487.9948635,Norman_KEMI
O=S(=O)(NCc1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C13H8F13NO2S,C13H8F13N1O2S1,487.9995364,Norman_KEMI
C=C(C)C(=O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C13H14F11NO4S,C13H14F11N1O4S1,488.0395093,Norman_KEMI
C=CC(=O)OCCCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C13H14F11NO4S,C13H14F11N1O4S1,488.0395093,Norman_KEMI
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O,C10H2F16O4,C10H2F16O4,488.9624801,Norman_KEMI
O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C11H5F17O2,C11H5F17O2,490.9945291,Norman_KEMI
CCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C11H5F17O2,C11H5F17O2,490.9945291,Norman_KEMI
O=P(O)(O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C9H6F15O4P,C9H6F15O4P1,492.9691386,Norman_KEMI
OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C11H7F17O2,C11H7F17O2,493.0101792,Norman_KEMI
O=S(=O)(Cl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C9H4ClF15O2S,C9H4Cl1F15O2S1,494.9308213,Norman_KEMI
O=C(Cl)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C10H2ClF17O,C10H2Cl1F17O1,494.9449921,Norman_KEMI
O=C(F)C(F)(OC(F)(F)C(F)(Oc1c(F)c(F)c(F)c(F)c1F)C(F)(F)F)C(F)(F)F,C12F16O3,C12F16O3,494.9519154,Norman_KEMI
O=C(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F,C9F18O3,C9F18O3,496.9487218,Norman_KEMI
C=C(C)C(=O)SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,C13H9F15OS,C13H9F15O1S1,497.0061792,Norman_KEMI
NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8H2F17NO2S,C8H2F17N1O2S1,497.946199,Norman_KEMI
O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF17O3S,C8H1F17O3S1,498.9302146,Norman_KEMI
O=P(O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8H2F17O3P,C8H2F17O3P1,498.9397303,Norman_KEMI
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,C10F20,C10F20,498.9607844,Norman_KEMI
FC(F)(F)C(C(F)(F)F)(C(F)(F)F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,C10F20,C10F20,498.9607844,Norman_KEMI
FC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C10F20,C10F20,498.9607844,Norman_KEMI
C=C(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,C13H8F16O2,C13H8F16O2,499.019601,Norman_KEMI
CCN(CCOP(=O)(O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C9H11F11NO6PS,C9H11F11N1O6P1S1,499.9796251,Norman_KEMI
O=S(=O)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8F18O2S,C8F18O2S1,500.9258782,Norman_KEMI
O=P(O)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C8HF18O2P,C8H1F18O2P1,500.9353939,Norman_KEMI
FC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)F,C8F18O4,C8F18O4,500.9436364,Norman_KEMI
[N-]=[N+]=NCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C11H6F17N3,C11H6F17N3,502.0217469,Norman_KEMI
C=C(C)C(=O)OCCCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C14H16F11NO4S,C14H16F11N1O4S1,502.0551594,Norman_KEMI
C=CC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12H5F17O2,C12H5F17O2,502.9945291,Norman_KEMI
N#CSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C11H4F17NS,C11H4F17N1S1,503.9720199,Norman_KEMI
CN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C10H8F15NO3S,C10H8F15N1O3S1,505.9912574,Norman_KEMI
OCCNCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C12H10F17NO,C12H10F17N1O1,506.0418137,Norman_KEMI
O=C(Cl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C11H4ClF17O,C11H4Cl1F17O1,508.9606422,Norman_KEMI
